Generation,Population, Optimum, Climate, Popsize, Phenotype,sdPhenotype,Mismatch, Fitness, sdFitness, id
369, 2, 20.5, 14.0489, 1000, 30, 0, 4.54894, 3.21068e-05, 6.03389e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
369, 3, 20, 14.0489, 1000, 30, 0, 4.04894, 0.000275487, 5.26101e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
369, 4, 19.5, 14.0489, 1000, 30, 0, 3.54894, 0.0018409, 4.40406e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
369, 5, 19, 14.0489, 1000, 30, 0, 3.04894, 0.00958048, 1.44054e-16, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
370, 1, 21, 15, 1000, 30, 0, 6, 1.523e-08, 4.96557e-23, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
370, 2, 20.5, 15, 1000, 30, 0, 5.5, 2.69958e-07, 2.27754e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
370, 3, 20, 15, 1000, 30, 0, 5, 3.72666e-06, 6.73728e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
370, 4, 19.5, 15, 1000, 30, 0, 4.5, 4.00654e-05, 4.27118e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
370, 5, 19, 15, 1000, 30, 0, 4, 0.000335463, 1.19322e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
371, 1, 21, 15.9511, 1000, 30, 0, 6.95106, 3.22149e-11, 8.85785e-25, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
371, 2, 20.5, 15.9511, 1000, 30, 0, 6.45106, 9.18698e-10, 7.03455e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
371, 3, 20, 15.9511, 1000, 30, 0, 5.95106, 2.0404e-08, 2.48278e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
371, 4, 19.5, 15.9511, 1000, 30, 0, 5.45106, 3.52926e-07, 3.33686e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
371, 5, 19, 15.9511, 1000, 30, 0, 4.95106, 4.75422e-06, 4.15254e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
372, 1, 21, 15.5878, 1000, 30, 0, 6.58778, 3.76744e-10, 1.50002e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
372, 2, 20.5, 15.5878, 1000, 30, 0, 6.08778, 8.9594e-09, 2.31726e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
372, 3, 20, 15.5878, 1000, 30, 0, 5.58778, 1.65935e-07, 1.80085e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
372, 4, 19.5, 15.5878, 1000, 30, 0, 5.08778, 2.39344e-06, 8.47457e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
372, 5, 19, 15.5878, 1000, 30, 0, 4.58778, 2.68865e-05, 4.06779e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
373, 1, 21, 14.4122, 1000, 30, 0, 5.41221, 4.35822e-07, 5.66737e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
373, 2, 20.5, 14.4122, 1000, 30, 0, 4.91221, 5.75797e-06, 2.28813e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
373, 3, 20, 14.4122, 1000, 30, 0, 4.41221, 5.92457e-05, 9.49152e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
373, 4, 19.5, 14.4122, 1000, 30, 0, 3.91221, 0.000474755, 1.26915e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
373, 5, 19, 14.4122, 1000, 30, 0, 3.41221, 0.00296285, 4.2522e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
374, 1, 21, 14.0489, 1000, 30, 0, 5.04894, 2.9142e-06, 2.66949e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
374, 2, 20.5, 14.0489, 1000, 30, 0, 4.54894, 3.21068e-05, 6.03389e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
374, 3, 20, 14.0489, 1000, 30, 0, 4.04894, 0.000275487, 5.26101e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
374, 4, 19.5, 14.0489, 1000, 30, 0, 3.54894, 0.0018409, 4.40406e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
374, 5, 19, 14.0489, 1000, 30, 0, 3.04894, 0.00958048, 1.44054e-16, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
375, 1, 21, 15, 1000, 30, 0, 6, 1.523e-08, 4.96557e-23, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
375, 2, 20.5, 15, 1000, 30, 0, 5.5, 2.69958e-07, 2.27754e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
375, 3, 20, 15, 1000, 30, 0, 5, 3.72666e-06, 6.73728e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
375, 4, 19.5, 15, 1000, 30, 0, 4.5, 4.00654e-05, 4.27118e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
375, 5, 19, 15, 1000, 30, 0, 4, 0.000335463, 1.19322e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
376, 1, 21, 15.9511, 1000, 30, 0, 6.95106, 3.22149e-11, 8.85785e-25, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
376, 2, 20.5, 15.9511, 1000, 30, 0, 6.45106, 9.18698e-10, 7.03455e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
376, 3, 20, 15.9511, 1000, 30, 0, 5.95106, 2.0404e-08, 2.48278e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
376, 4, 19.5, 15.9511, 1000, 30, 0, 5.45106, 3.52926e-07, 3.33686e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
376, 5, 19, 15.9511, 1000, 30, 0, 4.95106, 4.75422e-06, 4.15254e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
377, 1, 21, 15.5878, 1000, 30, 0, 6.58778, 3.76744e-10, 1.50002e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
377, 2, 20.5, 15.5878, 1000, 30, 0, 6.08778, 8.9594e-09, 2.31726e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
377, 3, 20, 15.5878, 1000, 30, 0, 5.58778, 1.65935e-07, 1.80085e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
377, 4, 19.5, 15.5878, 1000, 30, 0, 5.08778, 2.39344e-06, 8.47457e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
377, 5, 19, 15.5878, 1000, 30, 0, 4.58778, 2.68865e-05, 4.06779e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
378, 1, 21, 14.4122, 1000, 30, 0, 5.41221, 4.35822e-07, 5.66737e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
378, 2, 20.5, 14.4122, 1000, 30, 0, 4.91221, 5.75797e-06, 2.28813e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
378, 3, 20, 14.4122, 1000, 30, 0, 4.41221, 5.92457e-05, 9.49152e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
378, 4, 19.5, 14.4122, 1000, 30, 0, 3.91221, 0.000474755, 1.26915e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
378, 5, 19, 14.4122, 1000, 30, 0, 3.41221, 0.00296285, 4.2522e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
379, 1, 21, 14.0489, 1000, 30, 0, 5.04894, 2.9142e-06, 2.66949e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
379, 2, 20.5, 14.0489, 1000, 30, 0, 4.54894, 3.21068e-05, 6.03389e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
379, 3, 20, 14.0489, 1000, 30, 0, 4.04894, 0.000275487, 5.26101e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
379, 4, 19.5, 14.0489, 1000, 30, 0, 3.54894, 0.0018409, 4.40406e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
379, 5, 19, 14.0489, 1000, 30, 0, 3.04894, 0.00958048, 1.44054e-16, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
380, 1, 21, 15, 1000, 30, 0, 6, 1.523e-08, 4.96557e-23, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
380, 2, 20.5, 15, 1000, 30, 0, 5.5, 2.69958e-07, 2.27754e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
380, 3, 20, 15, 1000, 30, 0, 5, 3.72666e-06, 6.73728e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
380, 4, 19.5, 15, 1000, 30, 0, 4.5, 4.00654e-05, 4.27118e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
380, 5, 19, 15, 1000, 30, 0, 4, 0.000335463, 1.19322e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
381, 1, 21, 15.9511, 1000, 30, 0, 6.95106, 3.22149e-11, 8.85785e-25, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
381, 2, 20.5, 15.9511, 1000, 30, 0, 6.45106, 9.18698e-10, 7.03455e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
381, 3, 20, 15.9511, 1000, 30, 0, 5.95106, 2.0404e-08, 2.48278e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
381, 4, 19.5, 15.9511, 1000, 30, 0, 5.45106, 3.52926e-07, 3.33686e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
381, 5, 19, 15.9511, 1000, 30, 0, 4.95106, 4.75422e-06, 4.15254e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
382, 1, 21, 15.5878, 1000, 30, 0, 6.58778, 3.76744e-10, 1.50002e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
382, 2, 20.5, 15.5878, 1000, 30, 0, 6.08778, 8.9594e-09, 2.31726e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
382, 3, 20, 15.5878, 1000, 30, 0, 5.58778, 1.65935e-07, 1.80085e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
382, 4, 19.5, 15.5878, 1000, 30, 0, 5.08778, 2.39344e-06, 8.47457e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
382, 5, 19, 15.5878, 1000, 30, 0, 4.58778, 2.68865e-05, 4.06779e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
383, 1, 21, 14.4122, 1000, 30, 0, 5.41221, 4.35822e-07, 5.66737e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
383, 2, 20.5, 14.4122, 1000, 30, 0, 4.91221, 5.75797e-06, 2.28813e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
383, 3, 20, 14.4122, 1000, 30, 0, 4.41221, 5.92457e-05, 9.49152e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
383, 4, 19.5, 14.4122, 1000, 30, 0, 3.91221, 0.000474755, 1.26915e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
383, 5, 19, 14.4122, 1000, 30, 0, 3.41221, 0.00296285, 4.2522e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
384, 1, 21, 14.0489, 1000, 30, 0, 5.04894, 2.9142e-06, 2.66949e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
384, 2, 20.5, 14.0489, 1000, 30, 0, 4.54894, 3.21068e-05, 6.03389e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
384, 3, 20, 14.0489, 1000, 30, 0, 4.04894, 0.000275487, 5.26101e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
384, 4, 19.5, 14.0489, 1000, 30, 0, 3.54894, 0.0018409, 4.40406e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
384, 5, 19, 14.0489, 1000, 30, 0, 3.04894, 0.00958048, 1.44054e-16, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
385, 1, 21, 15, 1000, 30, 0, 6, 1.523e-08, 4.96557e-23, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
385, 2, 20.5, 15, 1000, 30, 0, 5.5, 2.69958e-07, 2.27754e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
385, 3, 20, 15, 1000, 30, 0, 5, 3.72666e-06, 6.73728e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
385, 4, 19.5, 15, 1000, 30, 0, 4.5, 4.00654e-05, 4.27118e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
385, 5, 19, 15, 1000, 30, 0, 4, 0.000335463, 1.19322e-18, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
386, 1, 21, 15.9511, 1000, 30, 0, 6.95106, 3.22149e-11, 8.85785e-25, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
386, 2, 20.5, 15.9511, 1000, 30, 0, 6.45106, 9.18698e-10, 7.03455e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
386, 3, 20, 15.9511, 1000, 30, 0, 5.95106, 2.0404e-08, 2.48278e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
386, 4, 19.5, 15.9511, 1000, 30, 0, 5.45106, 3.52926e-07, 3.33686e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
386, 5, 19, 15.9511, 1000, 30, 0, 4.95106, 4.75422e-06, 4.15254e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
387, 1, 21, 15.5878, 1000, 30, 0, 6.58778, 3.76744e-10, 1.50002e-24, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
387, 2, 20.5, 15.5878, 1000, 30, 0, 6.08778, 8.9594e-09, 2.31726e-22, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
387, 3, 20, 15.5878, 1000, 30, 0, 5.58778, 1.65935e-07, 1.80085e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
387, 4, 19.5, 15.5878, 1000, 30, 0, 5.08778, 2.39344e-06, 8.47457e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
387, 5, 19, 15.5878, 1000, 30, 0, 4.58778, 2.68865e-05, 4.06779e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
388, 1, 21, 14.4122, 1000, 30, 0, 5.41221, 4.35822e-07, 5.66737e-21, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
388, 2, 20.5, 14.4122, 1000, 30, 0, 4.91221, 5.75797e-06, 2.28813e-20, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
388, 3, 20, 14.4122, 1000, 30, 0, 4.41221, 5.92457e-05, 9.49152e-19, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
388, 4, 19.5, 14.4122, 1000, 30, 0, 3.91221, 0.000474755, 1.26915e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
388, 5, 19, 14.4122, 1000, 30, 0, 3.41221, 0.00296285, 4.2522e-17, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
